product_pk,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
4784,423a6644f0aa529e8828ff1f91003690,agro_industria_e_comercio,54,2352,3,5800,30,30,20
16163,423b46d7ff817b1cd19ab195c7b76546,relogios_presentes,59,160,5,200,16,2,20
20925,424471a68d6b1ae4a53d39723e6981d3,eletroportateis,49,1274,7,3767,34,36,28
26355,4253d0bdfe5de877ffc994926fa6041f,moveis_decoracao,56,279,1,1000,40,10,30
30100,4255ef536732efe235477ace2dccd393,construcao_ferramentas_construcao,59,338,1,1400,20,8,20
28252,425db55cb3b0f5b18a2d9964da31c3c0,papelaria,58,850,2,450,25,15,25
5339,426844dd9ed9ae105a5d4b3f1e18becc,ferramentas_jardim,47,590,4,133,18,8,12
5548,42877980a9990b1391c279582c1aa894,esporte_lazer,59,1013,3,200,20,7,12
24447,4293865e4ead3d446609086b4cfedb4f,cama_mesa_banho,59,189,1,1650,46,3,34
3937,4298b7e67dc399c200662b569563a2b2,informatica_acessorios,58,420,1,200,21,14,15
24416,429e7401fafb76436f15e86498bd7364,cama_mesa_banho,60,233,1,2500,41,8,36
3625,42a2bd596fda1baef5719cb74f73030c,cama_mesa_banho,60,188,1,1300,44,2,35
32140,42a2c92a0979a949ca4ea89ec5c7b934,utilidades_domesticas,41,799,1,7000,26,47,27
14232,42bf9ee410b1247f0223626107834b87,esporte_lazer,46,1846,1,1350,20,30,20
9321,42ec84ace63b58b8c5a7ba7be01d5fb8,cool_stuff,52,1732,10,2550,24,23,27
6739,4310ea4cadd7d41398ba376aa7383f82,automotivo,30,707,1,633,20,20,16
24393,431d674f9a4fbd0957ecf6ba3fcb6899,telefonia,56,1892,4,450,17,3,11
1358,431dc11c26a67c6a49e81cee84f35b28,consoles_games,47,1338,2,600,18,12,18
13321,4328139cbe9adde0aac493ca9871eab3,cama_mesa_banho,60,289,2,1150,30,10,30
7163,43423cdffde7fda63d0414ed38c11a73,relogios_presentes,41,1159,4,350,16,14,11
24934,43706a3188de57bb50aa9f10e3b2fbde,beleza_saude,59,1507,1,150,16,4,16
193,43724b27731595d954e911f443fb1cc4,construcao_ferramentas_construcao,57,272,1,2200,16,2,11
27750,437c05a395e9e47f9762e677a7068ce7,beleza_saude,40,409,1,1110,19,11,18
31408,4399b75e654e8e2bf9f92967caa66c5f,telefonia,30,875,2,300,21,11,14
3999,43cc8e4d981bc04b9d78b12e8a908d41,beleza_saude,44,1793,1,11450,80,26,26
27903,43d2e0df7224cb1c252c23cf36d597ad,bebes,41,449,2,1150,70,10,40
5517,43ee88561093499d9e571d4db5f20b79,moveis_decoracao,39,161,3,200,20,20,20
8712,43f88c8353708451babf9bcdd1fda92a,fashion_bolsas_e_acessorios,46,419,4,200,16,5,11
3640,43f911ac50adc19a96cd523ade4e7cca,beleza_saude,58,963,1,1617,19,15,18
27926,43ff57afb3419cc422d1daccbbb877b7,instrumentos_musicais,60,1203,2,17550,45,20,100
13440,44053ed0088d0655ed338810cd2d4d51,cama_mesa_banho,49,275,1,6900,64,17,53
32222,441293f432282ea2ab9c82fe5f0fb875,moveis_decoracao,37,302,3,3100,45,45,17
11043,4413a608a42bd21bbf9d5abbd58c249a,cool_stuff,57,1620,1,2350,16,40,16
4337,441f80632def2e872e95a3e474226119,moveis_decoracao,56,296,3,900,100,7,12
19318,44414d55ce2808a7b8f3568a92d1484f,ferramentas_jardim,56,1575,1,3763,49,45,34
31238,446607005fbc439a9439caed96867e26,moveis_decoracao,53,557,1,700,26,6,24
176,4473f3e5c65952b074ef987fa5c24662,telefonia,59,776,6,350,17,4,12
14663,44a34214a57dc373dcd80f54c919d006,esporte_lazer,21,207,2,350,67,15,15
27256,44a6e4ecf7b48f87481c243383b1c4cf,beleza_saude,51,1278,2,230,19,7,13
28494,44ae8d3edf5612ff7a39d629d5bbb8ae,,,,,4850,45,10,45
23292,44b36c8a125b604c4597100ef4b16538,fashion_bolsas_e_acessorios,49,378,5,200,16,9,11
25366,44b63b148b673cb9a06672f06683b9b4,cama_mesa_banho,40,384,1,2555,55,17,48
32515,44be579342e8ba8bbe3d0448d126afea,utilidades_domesticas,20,109,3,550,20,35,20
21859,44d097d59e8430f88a67517cd0c4f865,fashion_bolsas_e_acessorios,55,151,6,350,16,2,20
30939,44e086c4a977f37a888627b43880586c,instrumentos_musicais,60,234,1,600,20,20,20
25214,44fded21627553d1886d459384bbce06,eletronicos,56,280,1,150,25,7,16
20222,450c25d98ed6923154a934554475bf13,beleza_saude,60,1946,4,19150,87,76,16
9305,4520766ec412348b8d4caa5e8a18c464,automotivo,59,956,1,50,16,16,17
28256,4535b0e1091c278dfd193e5a1d63b39f,livros_tecnicos,52,1192,1,850,29,3,21
8357,45448d98662daee2e5ee969475a90826,livros_interesse_geral,29,627,1,1200,15,15,19
17096,454ae5002aaf2821ecb6ad6035b78498,esporte_lazer,43,362,1,300,16,16,16
5174,4555f012f9764d3e5cedbe66cd24513b,brinquedos,49,194,2,1100,30,30,30
25243,45746155b8481c23a21eb4645c306438,moveis_decoracao,60,2281,1,400,70,11,11
24001,457ca2b0e3bf044a65c8bee434d5c5f8,ferramentas_jardim,56,940,7,750,19,7,14
12585,457cd0a99cfa977993e4eb6d98d95abb,telefonia,59,777,6,350,17,4,12
11520,4583e308182e4e78d5b71b5af1804def,bebes,41,565,1,450,16,12,13
4952,45a15b38cc3c0514717a1de673c6193c,,,,,250,17,8,13
12202,45ae343d4991cc21e7ec0a775239402f,bebes,48,279,1,200,16,20,12
15341,45cfee87da128a8f939226bedd92a72d,pet_shop,55,703,1,1500,50,30,33
15575,45db1cf7c08c21a37f3218e88943061f,perfumaria,31,895,1,350,19,4,19
4749,45db4516caf5bf0516fb08b73fd14d1e,malas_acessorios,47,571,2,550,16,6,11
16693,45e95fa9b4822fe9928abd8993cc37ce,informatica_acessorios,37,1866,1,475,18,3,11
3002,4613efcec95c18902f5e8b117df56188,cama_mesa_banho,52,175,1,666,36,5,27
21480,4615c086d05b264e9ff7004fcb515e37,esporte_lazer,53,524,4,450,23,15,15
19449,461f43be3bdf8844e65b62d9ac2c7a5a,relogios_presentes,35,591,3,444,20,14,16
13484,46292acbc08d49b95138891146f7287b,pet_shop,40,961,1,158,18,6,13
28366,462b89aad33e9b762cff8fd20db1fdcb,informatica_acessorios,43,148,1,975,36,16,16
16305,462ca84097e3116f8dc7642fb057b4b2,informatica_acessorios,32,1078,2,200,39,2,30
4818,4632bc49b300378ed4f1d48f424d414e,automotivo,33,513,2,795,30,15,26
28835,4633dfeb3a2588bdb52af32d504b44eb,telefonia_fixa,46,218,4,150,16,4,11
6614,463cdd8acfe23847f35e29076df0bbbd,relogios_presentes,40,153,3,550,16,16,11
5631,4660b448a9e1499945013a9fb3f11ec4,cama_mesa_banho,55,133,2,700,50,5,50
23428,4678fb24818cab9ec956d9b610435d9f,perfumaria,60,225,2,100,18,4,11
7581,4697e1b622324d38a8989bff2bdc1c84,papelaria,41,276,3,150,20,20,20
18996,46b0edb9f3206f9c093f3ab71e77710e,moveis_decoracao,31,449,4,4350,27,17,46
27327,46e24ce614899e36617e37ea1e4aa6ff,beleza_saude,58,549,1,30000,55,75,61
22468,46e4940f28c9231a801873e62ca55c53,perfumaria,50,54,1,50,30,10,20
22445,472a376420891aa45cee5d0b46c17d4c,papelaria,50,317,3,5850,60,20,29
10642,473795a355d29305c3ea6b156833adf5,perfumaria,36,605,2,100,20,20,20
10428,4744ba40fb4b128ffc1c6a753711f2f7,moveis_decoracao,50,2042,4,800,30,12,30
19476,4749c60e1d85abdf15d45092c5a2cde2,utilidades_domesticas,40,2073,3,1400,27,21,21
14906,474bb6b54fc608ca71059a6c4f7ecda3,eletronicos,43,538,1,150,30,10,20
3384,47523004e8ae631103108af56e8076a2,telefonia,58,828,2,300,17,4,12
9119,4754d89182db4010eabbf20da5fb7191,utilidades_domesticas,54,527,1,19300,49,51,41
13955,477dae843da64019d49703a91abfbd33,beleza_saude,46,1196,1,1627,47,17,34
23496,47920da896bbd89e851429c78a7a7a8b,moveis_escritorio,55,1086,2,19400,48,45,56
203,47969dd948e918289f809be899ddfb4c,papelaria,48,501,1,258,19,12,19
20189,47ae44a186225b8a87ebb7bf39cc1444,cama_mesa_banho,45,2126,1,1700,30,23,11
6365,47cad419b0ad5dc9d2305bf795c3c16f,automotivo,58,370,1,1100,30,25,25
21041,47ea90e9a2976bc290c3cdf3b5e0573d,cama_mesa_banho,56,1792,1,1600,45,3,37
26854,48116a826b3a019f97c5fa8e8ce788a5,eletrodomesticos,59,237,1,1400,55,8,38
3331,4821fcfd5ac4f89ee295f3ac1f20c7a3,utilidades_domesticas,45,567,3,2900,52,3,32
14997,482c25dc8512547962854dfff5ac057b,casa_construcao,58,539,1,544,22,13,18
3327,483691880798b6f0f657c203494cfe3a,utilidades_domesticas,55,582,2,1050,100,3,15
1794,48465725d322101bdadd1d1a5acd8480,fashion_bolsas_e_acessorios,60,411,5,150,20,20,12
4968,4858799008e3cd4fcab9c61fbc63a2a0,moveis_decoracao,40,293,3,200,25,4,18
3398,4886ee6eaf4ab72e0e91ed0c42815f49,cama_mesa_banho,58,729,1,1950,40,3,40
4113,48882f9b2e661cb01f564f54b92aa881,livros_interesse_geral,44,237,1,364,20,25,11
24004,489885ef5a88dcef73d4c22e2f500ae3,automotivo,51,237,1,100,30,10,20
10901,48aacddd51c3196ea66bf15d9f131c6b,utilidades_domesticas,46,175,2,649,16,18,17
9913,48b68cf8eebb10e4dbf1b1ba6cf00107,beleza_saude,31,2737,1,150,16,5,11
14311,48bc0b16a79dc0d94adfb679e1f6e965,beleza_saude,51,1283,1,1217,26,19,22
14030,48f45fb4d7e27353b8abef59be38b65e,utilidades_domesticas,28,91,2,1200,27,10,20
27983,48f866f20b5b6015a324210988e73387,cama_mesa_banho,52,251,1,1850,45,15,35
25974,490b7f74cbef35be4b6b69bb5f177386,esporte_lazer,43,1158,1,150,16,17,22
19613,4965fd68b4fa0cab5fca575c3b4f4b73,fashion_bolsas_e_acessorios,45,234,3,200,20,20,25
27320,497aaad8194759cfad63465c1b810286,utilidades_domesticas,48,554,3,5450,40,15,35
1885,49949e69181c88f76527f613550ca6f6,utilidades_domesticas,45,231,4,500,16,12,12
27628,49c934af2be4194ac63262d60745fcb0,esporte_lazer,37,339,1,700,45,8,25
16010,49cd59957f1c81427ca0b2edf5696969,bebes,33,55,2,400,25,10,30
5572,49d89239eb92d383e390b38b9bb792c6,automotivo,59,580,2,200,16,5,20
13804,4a0938478787f49dc07af734b86be96c,relogios_presentes,60,508,7,250,16,2,11
16201,4a0d42e046d1d4d039b4b7807ca46e83,esporte_lazer,39,567,1,185,23,17,23
32328,4a1ccd2d546bbea7809a0cf98863eb50,malas_acessorios,43,1480,5,900,25,50,30
26180,4a25d757ff72fad7534f478c90be77e6,telefonia,59,751,6,275,18,4,12
6621,4a300735bc293723103db0d0c1bc1585,telefonia,42,661,4,250,16,4,20
19563,4a3b0111d9c112251e4732b44d1d118b,telefonia,52,865,3,300,20,15,15
17563,4a523a9f00bf299d2496151b0e2a3238,esporte_lazer,53,525,1,1500,31,32,31
9649,4a579d3f0c38c12a0e22c0146f2356f4,cama_mesa_banho,49,82,1,1000,40,5,25
18300,4a5c3967bfd3629fe07ef4d0cc8c3818,construcao_ferramentas_construcao,55,338,1,2750,25,8,25
9181,4a69baa66a13d1adeb41cfe3bc0c27be,cool_stuff,55,963,2,500,45,8,49
28770,4a6fffd5a0ca2230cf5b84dc624e9f95,livros_interesse_geral,58,1500,1,600,18,25,11
31841,4a811f113c9c23284366e6dd165ba484,bebes,39,484,6,500,24,10,15
5388,4a8388d725082add032c3a248d515142,esporte_lazer,19,423,2,450,32,8,24
29418,4a8c87facc0a20b726d5e1112ff3069f,bebes,54,305,4,1000,40,30,30
4738,4aa6014eceb682077f9dc4bffebc05b0,utilidades_domesticas,43,1002,3,10150,89,15,40
14133,4aaa2ddc43f64a2db232b71fc4639064,eletronicos,28,131,3,6050,16,61,41
9713,4ab7490d3e55de79cae5fc88e1657276,cama_mesa_banho,57,750,1,1200,36,8,26
20489,4abef02c9dfc89006cb3d501d1f291c1,bebes,48,2296,1,250,16,6,13
13416,4ac50dbde931c0a5ed8c33d3dc047351,beleza_saude,33,1087,1,600,28,11,26
11757,4acecc563402664291309d5f9d5cafc7,cool_stuff,33,825,1,900,40,40,30
13933,4ae634441e444ca4bc85903cafe98d73,telefonia,54,285,2,275,18,4,12
20272,4af7719ff3907f9e7f11a7652dfe5d90,moveis_decoracao,37,678,1,5400,68,7,68
17328,4b13aefdb8d42b55a96d9985fa5da023,pet_shop,50,341,5,400,16,16,16
29928,4b54b3c4276e14492c3b466f49583f72,construcao_ferramentas_construcao,53,910,4,1850,55,16,16
10105,4b5e26931a0b0d3a690a3f520329a975,esporte_lazer,57,1161,10,9450,85,10,33
27096,4b6b3a7072d549354c3743dedbf4170a,relogios_presentes,60,160,3,350,16,2,20
10789,4b703444923b5e57bb73ba343f5ebab7,cama_mesa_banho,49,204,1,264,17,14,16
30694,4b7ddf18ef3c5205f6ec288dffcd7c55,cool_stuff,46,588,2,500,16,12,22
17740,4b96786612ebe7463132fce2c4dca136,utilidades_domesticas,42,540,3,10750,31,61,31
27615,4bb4fb9c85785b75ab4f6559900c7ca1,telefonia,49,394,2,150,19,4,20
2708,4bba2ed7155732bf6f663316059878af,bebes,41,610,3,100,16,16,16
7208,4c05be00027392c898ab59a94fad2151,beleza_saude,53,1101,1,250,26,5,18
25810,4c1bbc12438daec98a77243c2bf7a3ba,moveis_escritorio,24,985,1,15475,81,7,83
6717,4c1e109ecdf58453de365d217cefa64c,pet_shop,37,1219,2,974,26,30,28
7599,4c2394abfbac7ff59ec7a420918562fa,beleza_saude,49,1495,3,600,33,19,13
12879,4c2a4ab2efb349db80f195f4b122eb6b,cama_mesa_banho,49,1004,1,550,30,8,26
15603,4c3063dd985fb11ee11451d3bf7a99b0,beleza_saude,49,776,8,1800,30,18,11
921,4c35791f944cf1550e8ae288b3f9e258,informatica_acessorios,53,514,3,424,25,10,19
395,4c505e52bedf9651c08793647c925e65,cama_mesa_banho,58,744,1,350,16,10,16
17161,4c68fa8fa43e3ffddf31ef176866f762,papelaria,60,473,7,400,21,7,15
26639,4c6a40b5fdcc849875c3d0b3144ea1f5,eletronicos,54,680,1,300,17,12,17
28070,4c77d14c542fcd857dddc3df2e82329c,perfumaria,51,587,1,267,16,6,11
445,4c7d111494b1116a2bec5e2d940e3439,consoles_games,39,319,4,300,23,3,11
32082,4c82c8d31845d751d797debc3d03697f,informatica_acessorios,51,872,6,145,16,9,13
21038,4cac1a12a6fe9ffba4a9556dbe582e28,automotivo,46,365,1,200,16,5,20
23917,4cb33e9787e8a38b82bd68e70f5f4700,perfumaria,55,878,1,333,19,19,21
30888,4cb4ef491872bfc6e910b343d46c6325,fashion_bolsas_e_acessorios,40,360,5,150,16,9,11
17091,4cb6e86e1328e77e20b5f90771683cbe,esporte_lazer,46,728,1,1100,22,27,22
12953,4cd6ba4ea3112de8fc238307c4dc6307,cama_mesa_banho,43,506,3,1000,35,8,25
22258,4ce99ff9dcb7821acd8e599d5d4a6531,esporte_lazer,51,192,2,450,35,10,11
28310,4ce9ab528124f89e091b17d11aa2e97c,informatica_acessorios,54,222,3,500,36,5,15
32742,4cee3d875eb2f9d331aae01b8c4781e8,cama_mesa_banho,55,312,1,750,16,10,16
14180,4d071a22b9cc548b64a75075a4c63151,eletrodomesticos,35,342,3,750,22,7,22
16609,4d2481b021cc6916e6c45615ee2d7638,,,,,500,20,16,16
1753,4d339d073c4590d9a44b8fb0e43a61ac,informatica_acessorios,46,937,2,50,16,16,11
30713,4d687600c495f2049542171633cf1f77,cama_mesa_banho,64,409,1,18850,45,15,35
7347,4d88bf79cfba786c4f220da5869dbd0b,cool_stuff,42,1022,3,3533,37,53,44
18598,4d8f78374f31cd4b4932c1f2a42c4674,perfumaria,54,171,2,100,16,16,11
8334,4d9e8a6d8d07e4f47e093b8c2999ae01,eletronicos,60,517,4,200,16,6,14
26448,4dc2ff2b31e5b034eac68824c9394902,moveis_decoracao,59,2010,5,2850,69,11,11
12134,4dcb49b9ca7e48d2f108d40caa77caa2,pet_shop,63,1541,2,850,24,20,24
13920,4ddea479f39c2acfbde72ff8ddcec134,bebes,59,545,1,50,16,10,16
10109,4deb009c36a910076a023947a7929201,consoles_games,51,936,2,157,17,8,13
27156,4debd977b5bc245487ec61b7961b16e3,telefonia,59,506,3,650,19,3,11
2597,4e04b7c4ec31cc8172cf3e5b863d34d0,esporte_lazer,58,493,6,200,16,10,11
15607,4e0d01d5e5e4bd454e71e7cd1491c052,beleza_saude,37,1148,1,525,23,12,15
11033,4e0d588f8e002f2bad9cbe0b8f66f6f6,,,,,200,25,5,15
19456,4e299043dd819cc6f103f77b4bcf11eb,cama_mesa_banho,53,294,1,4000,45,14,42
16785,4e3ebb4f257a1b5a8180093f6609aa72,ferramentas_jardim,53,1855,5,1600,28,9,27
27991,4e45c321347cc3336c76fd6350da3445,consoles_games,37,265,2,200,50,5,25
7887,4e46d4d7bdbc358eee60e44df825dd01,fashion_bolsas_e_acessorios,34,142,1,150,21,9,14
22062,4e56c4cc11b3f85f53862139fd7d360d,ferramentas_jardim,48,1159,3,350,16,19,11
8721,4e6b5c6e9884fdb15eccc9f5e83be842,cama_mesa_banho,47,729,1,2220,20,30,30
19977,4e76a66033e3afa48e5ec8bf18e1c855,cama_mesa_banho,58,159,3,1250,35,7,28
11457,4eb3e07a4b54437a7f63eeb577ebf73a,pet_shop,63,1515,2,850,19,15,18
30188,4ebab6a2135a2477b657bda38646b64b,brinquedos,38,853,3,442,20,16,14
8988,4eda54569384f6cbe0511828fc574fb0,bebes,57,262,1,6825,30,63,20
13047,4ee0872b98a6a08ce8c8b65e2502842d,fashion_bolsas_e_acessorios,37,558,1,100,17,3,12
30881,4eeb3431ff29b8867d4f7b817c298a81,telefonia,56,863,1,300,20,8,12
16047,4ef061c259138e88ac20204e453f201c,utilidades_domesticas,57,501,1,750,55,6,35
25399,4efd35570dbaaa27e216bd8bf3ed4cf3,moveis_escritorio,26,1148,1,15925,44,57,27
30692,4f2174962b85f6f08d3258485d9de11a,eletronicos,30,320,1,1643,16,8,12
13179,4f25e5c4706d43e04c34566bfec175df,fashion_bolsas_e_acessorios,57,501,4,700,43,16,27
30220,4f3ebc5a8926a6b87d0dec6a564225f9,pet_shop,60,1283,3,1250,68,3,45
17908,4f6a3ad213467dd649e0538e97395a57,utilidades_domesticas,57,525,1,1600,25,16,16
29006,4f84ff0aab6b53675317e34f2406ea99,beleza_saude,40,659,1,250,25,15,20
18655,4f921f8c68e266afadbeacb7897b2803,cama_mesa_banho,54,244,1,1950,45,15,35
4714,4fb3bad6b502eaca3b6d7d87bc1613a4,casa_conforto_2,55,191,1,663,20,20,20
30960,4fb3e6ce442ce9c621ea9509e47ac951,esporte_lazer,40,1023,1,1136,26,29,21
6304,4fb5aa1b9628ff1b6e79b07001874abd,esporte_lazer,31,219,2,1150,60,15,15
22606,4fbe3ca0032bccfba232332f06ed4146,cama_mesa_banho,54,624,2,433,47,4,35
4583,4fcb3d9a5f4871e8362dfedbdb02b064,automotivo,53,603,1,5950,65,11,65
25042,4fce0eab61e01d521044c8b071cdfead,esporte_lazer,56,595,1,260,21,16,20
11242,4fe644d766c7566dbc46fb851363cb3b,artes,48,1232,1,1700,65,6,50
29803,4ff38de0673d41a0da1499e300720ef6,beleza_saude,57,525,2,125,20,16,19
20766,50046ff3c7e886839388c4532a5ba24f,cama_mesa_banho,42,352,1,1100,45,11,11
22808,500870614ddcf5bd84f7d26861026c8a,telefonia,58,434,3,217,18,4,13
15198,50142ec1faa11eb5a756baf3020128e8,beleza_saude,23,206,1,2245,23,17,17
19878,5016388edcd982069aa2d39a8a878da7,esporte_lazer,33,201,1,22800,65,50,42
3955,501ae028cdc334d0292eb35591ccb5d6,utilidades_domesticas,27,144,1,9600,25,32,24
11174,501c8cd285f4f2ed96efffbb3c697d0b,construcao_ferramentas_construcao,44,339,1,450,19,5,13
15218,5038cd913f549498c7e7251739050b0e,cool_stuff,58,302,3,100,16,3,23
30442,503976dd917f8133babc4f0492a0e938,automotivo,60,202,3,200,16,15,15
2604,50627d7c3dd43902d64134574befe12f,informatica_acessorios,32,626,3,300,16,4,11
17728,507914b4af243e0589c389ac50545ef6,construcao_ferramentas_construcao,55,337,1,1900,21,8,21
12208,50805a148492a9e871186240363cd2e8,cama_mesa_banho,55,702,1,2146,42,11,36
28331,509fefd029493821b4be744a1b333694,relogios_presentes,53,527,1,350,19,13,13
10541,50b2ddbf47bd0b8eecabb404613e2a45,cama_mesa_banho,45,486,2,1050,40,10,30
4870,50b9ed3a22932b28d452c73046083f5d,esporte_lazer,52,1321,1,254,17,15,12
7760,50d77758742285ff49f340ebdf0df5a7,eletrodomesticos,56,953,3,500,30,12,17
15315,5101f008a270fb10336de6703f32221e,cama_mesa_banho,54,503,1,2400,30,30,30
32770,5113c9a5037013b0a750444df6dec60f,esporte_lazer,53,3189,6,6050,40,30,30
6112,5115d8cd6438c0c4d8abdf38d5d41ebd,fashion_bolsas_e_acessorios,46,128,7,350,16,2,20
27294,5131368354b35ed441caa8ca27244f16,beleza_saude,58,1572,1,1383,30,27,28
14725,51380ed201eef8cc5c744c5e0d49965b,informatica_acessorios,60,687,1,500,17,16,12
9748,5145cef9f9e1293cf8cba2c924eb94e9,moveis_escritorio,46,2250,1,11600,58,20,58
5378,516ccdc0667fe7e260156d1998ef9546,moveis_escritorio,37,1069,1,7563,58,65,30
16839,51c59cf09066762ba5740772b0a86215,esporte_lazer,55,352,5,350,28,25,25
30406,51ce083cd2b9078656a94655ab45b8a4,cama_mesa_banho,60,264,1,2450,41,8,36
17262,51d35e4714b113bccacfe7248a13375a,automotivo,60,764,1,250,16,10,16
14463,51d683bed105788944d57dcbba5aa518,informatica_acessorios,53,124,1,600,25,15,15
19840,51f876eb62be778c757503cf7f8a3b74,beleza_saude,33,198,1,67,17,15,14
931,52198ab6a720304fd80cac19c691a049,beleza_saude,54,3569,2,150,32,20,20
16340,521a361808bedd9fffb32181e501e09b,utilidades_domesticas,40,220,3,1200,20,25,20
28959,5245dad16589e03f45e496de427b578a,malas_acessorios,49,607,1,900,18,51,35
16390,524c471f4a5843ed7e79ef886d522948,papelaria,58,286,2,250,16,10,16
20543,52690beab08122aee391378fbf246a58,cool_stuff,60,813,3,650,16,7,12
24791,52c80cedd4e90108bf4fa6a206ef6b03,ferramentas_jardim,33,2188,2,7650,20,20,20
30697,52d6f0dc99f96ca1d2ddbb64146f11b0,beleza_saude,53,1325,1,450,32,5,21
23432,52d9fae94c2e139cde2318ee1e3a9d1f,informatica_acessorios,33,308,1,200,19,5,13
1892,52e5fdcb5e51164483d584c75bd3a478,telefonia,55,211,1,150,19,8,16
1701,52e9413ed0d3e64b796aac2bc2291d50,esporte_lazer,54,790,6,200,17,10,11
24664,530b2adc666f8f1553e3590543920a72,ferramentas_jardim,54,1313,2,800,20,20,20
1321,531db530c03405e0e34470594e53b7dc,esporte_lazer,58,301,3,250,25,25,25
6710,5322d72e04acadda01cd9c274b4af288,ferramentas_jardim,37,226,1,400,25,5,11
10498,5328338cfaa16ba10561cd970c73ca11,cool_stuff,51,330,1,1950,33,44,19
32099,53759a2ecddad2bb87a079a1f1519f73,ferramentas_jardim,58,340,2,1500,30,22,30
15446,537652d95702108d6f9a55852ba97228,telefonia,47,315,1,100,19,4,11
28853,5384f1f55242e82373db2fb7db6047d8,pet_shop,63,1450,3,4050,30,20,40
794,53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,33,523,3,584,16,11,13
23857,53bd0c908c6ab820c9828763348728ef,moveis_decoracao,58,275,1,1300,45,8,35
1678,53c61580d8e5c4941a358ee0335c1d5c,construcao_ferramentas_jardim,55,2029,5,210,25,7,15
15954,53e4a9df6738c52c11e3856a977404c4,fashion_calcados,40,303,12,250,29,7,16
8981,53e5ab849cd05746afa487fb57fa8271,relogios_presentes,57,575,2,500,16,11,20
30527,53ea9da485f6aed8a6f03a85831fe021,relogios_presentes,33,439,1,346,18,10,13
14943,53f345740817185c3b226e722a2f729a,informatica_acessorios,49,152,6,200,18,7,12
6528,5403528d987ad26e8d7cb25940411987,relogios_presentes,58,600,3,250,16,2,11
11179,540a6b4600d6620f58aaff20eba82574,fashion_underwear_e_moda_praia,33,1107,2,300,22,10,15
15597,5411e9269501a870cabf632f05655131,papelaria,57,396,3,6550,38,30,28
8005,541d7793096f512080b5b5c25ce3c44f,informatica_acessorios,53,479,1,300,15,5,13
13039,542d8fcc4a81cd455526d35b556437b7,automotivo,51,925,2,3900,65,25,25
22382,543b4f1745e0cd1505219f3af6d56d7b,perfumaria,53,597,1,3250,24,15,17
31794,5440e1ed49a1153d573b1543dd10d95e,perfumaria,42,477,2,833,20,12,19
21372,544c14365db76307e0820a1468ed8114,moveis_decoracao,58,1716,2,550,52,11,11
13588,546ec29050b44fb370bb27656052faae,utilidades_domesticas,45,1849,5,1400,25,30,25
29174,54a3b009ede4097eff76990e0fa8553c,esporte_lazer,51,3823,1,1300,31,33,31
7679,54b755678728b84472c2b654ac4de777,alimentos_bebidas,26,2427,1,200,20,12,15
25660,54bb3470c28291c7252832f0437ca469,cama_mesa_banho,58,207,1,500,50,11,40
1484,54d04fc6ad1839346b6fe2c94687fd74,esporte_lazer,37,377,1,300,20,17,17
32293,54d798aec2c073d2d403f66ee33ddbe4,moveis_decoracao,40,409,5,700,24,19,22
23119,54d9ac713e253fa1fae9c8003b011c2a,cool_stuff,57,787,8,1867,36,6,36
30447,54e5939fcd9ae70ad0f59f612d6d29bd,cool_stuff,51,471,4,550,27,10,15
14513,550dc4417c636abc04c71404342de695,informatica_acessorios,43,518,1,1238,34,19,24
21672,5522d9e4b6d59f452aff650b213369d8,beleza_saude,28,602,1,638,19,13,16
28628,5526b1ae9ab2688cf600783cece249df,informatica_acessorios,49,385,1,200,16,16,16
10326,5538ed283fd2d0e2a1151507e1cbd59c,esporte_lazer,53,1326,1,400,25,8,18
24602,553e0e7590d3116a072507a3635d2877,cama_mesa_banho,38,735,5,800,20,20,20
10198,55403fdc84a027ae6565b360af50e1ee,perfumaria,59,1128,2,5446,21,14,18
2968,5554c5718f820a868853dbc5ca859b3b,esporte_lazer,40,595,1,3100,19,19,11
19396,555c681a23ca3d3adaaf1a74122b5bcf,informatica_acessorios,55,1883,1,5323,22,24,39
31274,55624051e913597daf59dee5c582b6b9,fashion_calcados,54,404,4,850,22,12,33
20714,556f5f6c941fc24540f7602d7079d1e6,beleza_saude,24,594,1,2300,25,15,14
3499,557313563f418e18cc4a19159774cecd,cama_mesa_banho,57,184,2,600,70,10,40
21587,5581bb179770e44255d6bb9b9e1bcca9,esporte_lazer,37,121,1,363,18,14,17
31122,55945cf4a4e6def88dcc8996a581608a,beleza_saude,58,3930,9,275,28,12,22
29161,55979acc6e2155188d3a43d8afb0c7aa,ferramentas_jardim,33,3557,2,300,23,22,17
17163,5599be6fe59cd2257edfdec9d45442e0,automotivo,59,1157,3,400,17,21,11
15333,55af6f61ee17f7290ce7bb14b6e38a60,moveis_decoracao,59,1499,2,2650,105,3,70
11679,55b0c08f98075107c8b7d4ccded44f05,fashion_bolsas_e_acessorios,38,158,5,150,16,9,20
32200,55b71bf300a2765a382eaec566df531f,esporte_lazer,50,2164,5,3400,33,25,28
21275,55b8781171d27966e82ed1faa77a4c7a,cama_mesa_banho,52,246,1,3800,46,12,43
27186,55ba658d5c2f0b1f118f98c36fe3fa04,brinquedos,63,2136,1,200,16,2,11
30859,55cee47e392df16fee82018edeb545c5,informatica_acessorios,25,1053,1,250,19,5,13
