pay_pk,order_id,payment_sequential,payment_type,payment_installments,payment_value
1825,5cbc29442f8eaafa46489e988fafa403,1,boleto,1,33.34
1826,5cc7fd28e4d0a13f20f305037d7234fb,1,credit_card,3,115.42
1827,5cccab268a47c0211857cb529104775c,1,credit_card,1,125.43
1828,5cd498954e2b37d71b315166809b4bd7,1,boleto,1,181.59
1829,5cfb9fad9f8d6f2ef8a17144088bb622,1,credit_card,1,199.51
1830,5d111a2da7b316aa34aadd1fb06b483a,1,credit_card,5,175.98
1831,5d2a19878dfb41966381b1cef483a3c5,1,credit_card,5,131.56
1832,5d2d00e8bfcca1d76a0335b147b1d020,1,boleto,1,156.53
1833,5d3459c901e4e1e7b9dd18e09e498131,1,credit_card,2,81.33
1834,5d39411a17c42bca603225f6f89a0207,1,credit_card,1,123.11
1835,5d5a92f1288cfea0501ef343c74591a9,1,credit_card,3,79.72
1836,5d6343c55d971fe043e51c84df19bdd9,1,boleto,1,177.26
1837,5d667669da71ab257891582b76d37194,1,credit_card,3,161.37
1838,5d78d11ebe819b207a2c7530ca368d0e,1,credit_card,5,73.03
1839,5d7f0dc1e401127edfe8b79e174a52c8,1,credit_card,3,67.92
1840,5d9b75f3bc3582bd9e405962eb147b9d,1,credit_card,2,125.85
1841,5db2ef66c9c43c3ede53f72e6d10760c,1,credit_card,4,77.09
1842,5dc0af9bde879bc9546685cc7c1035da,1,credit_card,8,437.65
1843,5dc4e4e9a4f28d5bda7879562fece272,1,credit_card,2,130.15
1844,5ddbd5a10844f5d88892b9a051ef648d,1,credit_card,2,108.06
1845,5e0311cb517d342851ca3b346cd4c5ab,1,credit_card,1,70.12
1846,5e08f8357b3660485f47d00381feaa6f,1,credit_card,3,171.22
1847,5e3f975c4be17dfadd26987a66fd8061,1,credit_card,3,86.2
1848,5e479fe6d021c55b96aa4799e9046634,1,credit_card,2,98.98
1849,5e4bfcd38684c04354cdf837b2cf071a,1,boleto,1,70.63
1850,5e4c365dd3cf7769a88981f408d069d3,1,boleto,1,107.87
1851,5e57ff5e1c008db89fac24b76655dbe1,1,credit_card,2,174.22
1852,5e5c29987bbb83ed38c9b25a753f978f,1,credit_card,2,106.69
1853,5e6786653a325a061d408b04a91c0233,1,credit_card,1,67.5
1854,5e84bf559fcc6a7a95c0d302a48c89be,1,credit_card,1,47.91
1855,5e8d0f2f1e06e715aee3eefe4c175e52,1,credit_card,10,619.34
1856,5e99f3c445038a0709b2aea8e34ed593,1,credit_card,1,77.03
1857,5ebcd996db1f75a4d7b20b792a4a8258,1,credit_card,4,199.49
1858,5ec8f4e8fe5ee3fd5460b244d0804f9e,1,boleto,1,83.33
1859,5eca2113141f2c0e048b11bdcb7a0371,1,credit_card,1,41.17
1860,5ef28a6d6a0cfcef8e5eb4c151c18e82,1,credit_card,2,118.18
1861,5f071a8534fb6805fa6ec902f04219e4,1,credit_card,3,92.64
1862,5f12df808d35ea25be28ad052f4aa3ea,1,boleto,1,340.07
1863,5f149cfaf9ec98e580e5cf5e000b5aaa,1,credit_card,6,68.37
1864,5f649cfbd3c5dabddf7f9ada09b90edd,1,debit_card,1,72.18
1865,5f674c43ef69fe052df34f1519f7bc12,1,credit_card,1,133.46
1866,5f67e17e7b6a4989752e40276de7a0e7,1,credit_card,10,412.16
1867,5f69f6bf68dce110479aa0bb515b47c8,1,credit_card,1,38.72
1868,5f71bc83356f39cf9e9b8004f39a989a,1,boleto,1,241.73
1869,5f82d80fc04ae3521ac4cdad135aa9b1,1,credit_card,9,97.87
1870,5f890a619c8d23b671705de61578d238,1,credit_card,4,52.53
1871,5f8e8bff26bd07b73a3ecf086de33d4a,2,voucher,1,107.48
1872,5f8e8bff26bd07b73a3ecf086de33d4a,1,voucher,1,107.48
1873,5f8e8bff26bd07b73a3ecf086de33d4a,3,voucher,1,105.35
1874,5f90a6d7c0262682ff8a77f40e668e1a,1,credit_card,1,33.51
1875,5fa86014b9702f8c488d3ca356d24dd9,1,credit_card,2,143.65
1876,5fc156541c3cea8af8784a46dbfcd183,1,credit_card,4,92.5
1877,5fe9874b96028c851e35c1c28aede4c2,1,credit_card,3,167.77
1878,5ff96c15d0b717ac6ad1f3d77225a350,1,credit_card,3,32.7
1879,6002f27b7795af4f2bd4da90aca5a958,1,credit_card,2,219.36
1880,6014de3ed0a310e59ac664e276af54eb,1,boleto,1,44.1
1881,603b717dcdee8679723c6918ab5585ed,1,credit_card,6,192.32
1882,6051e6d3da9a50b7325cbe9c81025062,1,credit_card,2,258.5
1883,60550084e6b4c0cb89a87df1f3e5ebd9,1,boleto,1,66.79
1884,605ddab5485410c9c3c11f4ab9a74f6a,1,credit_card,4,93.3
1885,6060984d92a7f9a5d6f5f99b8815aa64,1,credit_card,1,38.01
1886,60649d0d9e4157baeb059b34cf7d9b42,1,credit_card,2,145.56
1887,607911c4ac62f9038b4ec434673e486e,1,credit_card,4,1916.08
1888,6082358a7c7ac731b66ba978a6bb4442,1,credit_card,2,166.16
1889,60b041f9c97f5cb1d089443156a52836,1,credit_card,2,305.01
1890,60b47c43df5722f9923b79a22c8e671d,1,credit_card,1,113.93
1891,60d0ff4b039dc85b5b738f59b0b044f9,1,credit_card,2,35.86
1892,610d998ea61935583bd897dd101d0e1d,1,credit_card,1,3.67
1893,610d998ea61935583bd897dd101d0e1d,2,voucher,1,81.49
1894,611e352f93ae51674ed15e44ec53f99e,1,boleto,1,67.12
1895,612200d1732f963c7706d8da2517c04d,2,voucher,1,100
1896,612200d1732f963c7706d8da2517c04d,1,credit_card,14,149.61
1897,6127a28915c32d0c35b55f6ccc3f0c36,1,credit_card,1,76.92
1898,61409da3655a093963f861bd9a96c600,1,credit_card,2,123.42
1899,61460b6c5d52b8e307108f5412907a1c,1,credit_card,3,176.16
1900,6147a4d49752afd35a119d794e481588,1,credit_card,3,47.68
1901,614990b55e705d163e360ad21ed63a30,1,credit_card,1,133.67
1902,615ae1b88a25a4ac47fbf55c9c847b6e,1,credit_card,8,84.64
1903,6164d50a564536f9c8081d0358573bad,1,credit_card,8,126.23
1904,61898b3ad4d51459e014bc6d4c2e7166,1,credit_card,3,128.85
1905,61977a093913e4c6a6756adb4d3110d9,1,boleto,1,35.23
1906,61988b318aaf57d18336c629bc42cf1b,1,credit_card,3,160.14
1907,61a85d9f7f064313ebd87019f7a65903,1,credit_card,8,177.9
1908,61c7b1cf28b58654fe411aaf87fe249d,1,debit_card,1,39.6
1909,61d6fb5d839877cf9795ee80fd081935,1,credit_card,7,86.36
1910,61e7365ad2e2ce5a3dbf650586623b7f,1,credit_card,3,98.11
1911,61f4d740ca1d5469d7aeb49f65719f3f,1,voucher,1,68.32
1912,61fca91868781e2844bebf0ba3129950,1,credit_card,2,29.1
1913,61fcbde43b57103de5c19b26489b46f6,2,credit_card,8,300.26
1914,61fcbde43b57103de5c19b26489b46f6,1,credit_card,8,250
1915,62076e9aa47cedb799ddc84812264c9e,1,credit_card,8,87.44
1916,620b5f7f730ead80c8dba1202716a29f,6,voucher,1,9.39
1917,620b5f7f730ead80c8dba1202716a29f,2,voucher,1,9.39
1918,620b5f7f730ead80c8dba1202716a29f,5,voucher,1,9.39
1919,620b5f7f730ead80c8dba1202716a29f,7,voucher,1,8.79
1920,620b5f7f730ead80c8dba1202716a29f,3,voucher,1,9.39
1921,620b5f7f730ead80c8dba1202716a29f,4,voucher,1,9.39
1922,620b5f7f730ead80c8dba1202716a29f,1,voucher,1,9.39
1923,6225dae3fcc1416785f294cc07f2e4db,1,credit_card,8,278.07
1924,62299c8f38bd519b17ca538c3232004b,1,credit_card,3,47.13
1925,624076d477f2670d9f41fd6f70390ec1,1,credit_card,10,218.87
1926,6244be66e1870c2392135aa8e2f61aee,1,credit_card,1,125.97
1927,6245ae0abd9de1ae647b5da78c0ea69b,1,credit_card,1,74.74
1928,624ffe16156e4aac5b9ec7ac27ed23c6,1,credit_card,8,431.5
1929,625f2a06b46e5cbf695ba96293f76721,1,credit_card,3,192.22
1930,6261f3240a8778c656bd28aeb2ba9985,1,credit_card,8,215.83
1931,626d84eb4cf67fe4d53e9c0d945388fc,1,boleto,1,33.99
1932,626e4ba4ac663dadb68a6fe4b0d7b8d4,1,credit_card,3,132.09
1933,628287e102c84327f95402d4670434d2,2,voucher,1,100
1934,628287e102c84327f95402d4670434d2,3,voucher,1,9.01
1935,628287e102c84327f95402d4670434d2,1,credit_card,1,39.67
1936,629e289bf8013a1e9dcb5fc8cb9b377b,1,credit_card,1,71.71
1937,62a12e4d2a742b2491d7c00d2d79bf52,1,credit_card,10,299.72
1938,62a56f9bfe98de42bcdbe6cc57284dfb,1,credit_card,1,48.79
1939,62b2adbcbcf4e28df4b998bfb094f3f9,1,credit_card,1,138.94
1940,62fcfe5da58296dface200da2e196fcd,1,credit_card,7,76.08
1941,62fe29a53926ef67e73c4b5f3e1ba6f3,1,credit_card,3,42.09
1942,62fffe3cf205e0deb385d92481d3cb40,1,credit_card,1,259.12
1943,63098185d431678eef6d6651e235a1f4,1,credit_card,5,207.5
1944,63114fe7881be901a26ef97cbd3b47a8,1,debit_card,1,66.66
1945,632caa865e0a254b21fc0ce5e6d02006,1,credit_card,4,98.16
1946,633dfa0c56ae5c0c7f2e90620ad55b2f,1,credit_card,1,56.5
1947,634e8f4c0f6744a626f77f39770ac6aa,2,voucher,1,227.2
1948,634e8f4c0f6744a626f77f39770ac6aa,1,credit_card,1,7.08
1949,63521dde368b991f973cd4ae332dbe1d,1,credit_card,10,124.84
1950,6373b46dd60ea2f0d7890c131155a0a8,1,credit_card,4,170.55
1951,6379750dac6a8a1e11378e34278ae8df,1,credit_card,2,73.34
1952,638f79643fd5681c6e6c6ef1f1ab700d,1,credit_card,2,198.12
1953,639b603f09b7050c96e56cd03703437b,1,credit_card,2,21.95
1954,63e0b9d618055898fd3f289f91fe7009,1,credit_card,1,46
1955,63e4ede8e88252dcabc3a251e84dd7ff,2,voucher,1,8.27
1956,63e4ede8e88252dcabc3a251e84dd7ff,1,voucher,1,36.74
1957,63feacd35842cf0c330466827955c7fa,1,boleto,1,44.13
1958,641fb0752bf5b5940c376b3a8bb9dc52,1,credit_card,10,386.33
1959,642d9648ee8c3cd7d0a2be2b8816cc91,2,credit_card,8,114.87
1960,642d9648ee8c3cd7d0a2be2b8816cc91,1,credit_card,2,63.57
1961,643efaf4eddc8f0b4f71b1674c882fa4,1,credit_card,10,347.5
1962,645178e45ffc3660a32e6532187b4376,1,credit_card,3,186.45
1963,64669840d01cf19228dbb0bcecfc638e,1,credit_card,1,68.97
1964,646e62df54f3e236eb6d5ff3b31429b8,1,credit_card,2,196.29
1965,64834bc188a370357ed08e9eabe5f92e,1,credit_card,3,511.42
1966,648a268c494bbf8c97c03ec64c2ff4d3,1,boleto,1,137.47
1967,649119592692c2ce73021844e7892aa6,1,boleto,1,173.28
1968,649aa4ae69d60a0b65b5270e737081be,1,boleto,1,176.69
1969,649af2abdcd7f8f609dc36ee5d249a2f,1,credit_card,10,345.05
1970,649bcc2d5a5b841c495f9d1f4cb31542,1,credit_card,9,99.74
1971,64a2b20e6611bf80d933549f4c45ad84,1,boleto,1,40.78
1972,64a9f2b487f66506d463ca18152280e8,1,credit_card,13,135.52
1973,64ab2c6839851c83db137182286cd9e2,1,credit_card,1,56.22
1974,64b644100b812930de2286f0b999ece7,1,credit_card,2,107.8
1975,64b9bd1556119a5b054cf5baede3fad4,1,boleto,1,40.09
1976,64bf74354f2ce35678e99356584d3a2f,1,credit_card,1,31.01
1977,64cc5eadd86b15a6b38bddbeb61ef944,1,boleto,1,25.78
1978,64cf90af2972e752091fa4a0344c47b7,1,boleto,1,58.22
1979,64ea4c51ad1203229ba011693f35da54,1,credit_card,3,104.87
1980,64f5569ef96004a1e1137bdf28fd4c45,1,credit_card,3,69.63
1981,64f5fd87174ba865c091f3ceabeaf0e3,1,credit_card,5,300.74
1982,6503586e6d752bdb3ebbd1607e6a714f,1,boleto,1,38.09
1983,650ca3873d0a09fb4604deef7817ef60,1,credit_card,1,32.07
1984,650fcf3e2908208ae23c6c93706c50d3,1,credit_card,10,990.45
1985,6514b8ad8028c9f2cc2374ded245783f,1,credit_card,3,75.16
1986,6514f4ab77bfe2791416987c6c136b84,1,credit_card,1,24.76
1987,65176291fad85f25b92153f7172abbc5,1,credit_card,6,61.44
1988,651bd7286b2e17e1e3ea7b644870e429,1,boleto,1,253.01
1989,6522386fefd98cf9293642fb5dcf9342,1,credit_card,4,46.85
1990,652c3ffc10b11f6bb6567b4976d901c6,1,credit_card,3,37.26
1991,652c4ec4ac6a529e56176feba143e388,1,credit_card,2,210.54
1992,65312c6e4ce03c0fb633a4ac541949d8,1,credit_card,1,68.59
1993,65475724044e5b94d968124fa141af0c,1,credit_card,2,144.65
1994,654ba98a499a03473f9780e5c7fc227b,1,credit_card,3,72.74
1995,654c6463f421d51939eae082dcc3b15e,1,credit_card,1,53.9
1996,65650a09e390bf885b72172fb90348cf,1,credit_card,2,134.94
1997,6596197a74edd396e3d34c53eff4ad6f,1,credit_card,15,338.77
1998,65b214a5e85949a6fcab64ff7e244426,1,credit_card,3,77.72
1999,65bbd0719855fe808bb19f62dfa9f42c,1,credit_card,1,354.64
2000,65d7e9625cc211f641191203e231ac24,1,credit_card,2,210.56
2001,65e6b525bace662c8db890bd33df5299,1,credit_card,4,237.94
2002,65f78a0e1f8b80c4f6d8d5c6073b8601,1,credit_card,2,221.28
2003,660020bc4184db41dc39b332230e94a6,1,boleto,1,103.64
2004,6607f6d4afbc0216ccbcddc0d9e7e0ba,1,credit_card,8,86.15
2005,6613fb221c62895c22ca8a2958d32156,1,credit_card,1,243.11
2006,662823ed689412b9a2e5085620e06070,1,credit_card,1,62.83
2007,66305a754211cca47c3a2a59addf19ba,1,boleto,1,537.16
2008,663830a477534735bbdec9de01113fa2,1,credit_card,1,38.41
2009,6639b799469775ff2a696e1bc96b9f58,1,boleto,1,208.56
2010,664c5e57eb8479a79caeb79fc79699ca,1,credit_card,1,63.98
2011,6657640ffd626be03509bc9226994b36,1,credit_card,1,7.18
2012,6657640ffd626be03509bc9226994b36,2,voucher,1,61.17
2013,665a012cd7368e5609ab518539d91adf,1,boleto,1,32.38
2014,665f27cd53c438276f8d03532bdaa047,1,credit_card,1,164.66
2015,66608d7d921ffa9c6409e0a80f383861,1,credit_card,3,128.26
2016,66656ddf8a0954cd14d95c8d3ed6678c,1,credit_card,8,122.4
2017,6672ea757b340c6ebd644244a2c982ae,1,boleto,1,56.6
2018,6699d7eb202a80ad0dd024134fe5ed60,1,credit_card,1,36.69
2019,66baffa0f3497a9c772b66a607bd8c11,1,credit_card,1,7.69
2020,66baffa0f3497a9c772b66a607bd8c11,2,voucher,1,222.43
2021,66bb893cb22818f4c91fdfcf9e2a81bf,1,credit_card,3,61.24
2022,66cf92fc3ec94fbafc4edd77e0814818,1,credit_card,3,44.42
2023,66d03fb3c4b0f80b5db04ef9c260336d,1,credit_card,1,96.01
2024,66e4624ae69e7dc89bd50222b59f581f,1,credit_card,9,91.68
2025,66e7b21711a5ac0d6b6a5f60e4c79a75,1,boleto,1,98.56
2026,66f590d82872f3771232770be92a8d0d,1,boleto,1,165.8
2027,66f6b3a33b0339acbf55dd71977c4293,1,credit_card,1,85.24
2028,67009d1f213f762960c97b4f8629159c,1,credit_card,4,216.83
2029,6700e4a77b114b2f0fac57e19e6182d6,1,boleto,1,91.05
2030,670de6983a9948e0bd029dd7ea1210e0,1,credit_card,3,161.46
2031,67174eff886029c2cc97d11c74eea9a7,1,credit_card,5,194.92
2032,6718a9b577ce4d3dfbdbdc7d3ec97cb6,1,credit_card,1,109.5
2033,671da50aeba5a03f468677e421e93b3d,1,credit_card,8,97.87
2034,67204cd665c7418b36623b21584dc92c,1,credit_card,4,227.76
2035,6732c97d4cbdac9ed23b4c7148f61590,1,boleto,1,82.19
2036,673426deedf113369fd0f139e97ed084,1,boleto,1,164.71
2037,674b530698f9bd8a9167b30ed86bd51d,1,credit_card,10,229.63
2038,67503374d1fbcbe5e3a40324f703ffc8,1,boleto,1,126.26
2039,675bc8cd15e6b9225582b9161288670f,1,credit_card,10,258.9
2040,6760e20addcf0121e9d58f2f1ff14298,1,credit_card,6,88.78
2041,67730eb2f9468b8c6eb20a45dd477bbd,1,credit_card,1,5.99
2042,67730eb2f9468b8c6eb20a45dd477bbd,2,voucher,1,36.02
2043,678b28f078641e74d50be86b4ecaec7e,1,credit_card,2,56.05
2044,679783b320e587d8e1c9e0dcb2421539,1,credit_card,2,203.08
2045,679b69f80ba6fa25ec46803b1d838bb5,1,boleto,1,33.81
2046,67b2034550d68134bdb9bac8c1988c39,1,credit_card,2,88.9
2047,67b47f35ec923e39f1203f3cfa80f5e3,1,credit_card,4,41.69
2048,67ba689f4426cad886c40eaf487258b1,1,credit_card,2,93.26
2049,67c2939389900ee5ef95296df8691336,1,credit_card,4,53.55
2050,67c8cb7add4e205c9021501079bc5f66,1,credit_card,3,168.28
2051,67d413d255c5eb97d120a90d68e2c3d9,1,boleto,1,108.88
2052,67d5ce930730430a0260f62e7c291eba,1,credit_card,4,100.9
2053,67d8f4eb477222d7b5b81daa8e007bdd,1,credit_card,2,139.8
2054,68005513d670f9fc899928aed4963d22,1,credit_card,1,70.73
2055,6810999b773bffdb94e8d02004603720,1,credit_card,1,36.84
2056,682e90d16332af76ecbdaee2e0c74bf6,1,boleto,1,637.81
2057,682fba8f9ac0c164d162ff702d6bcc23,1,boleto,1,46.78
2058,683b82f268a3ba04ef24ce3490a12d44,1,credit_card,4,231.99
2059,684e1a86f45edfeeec53b6e903bcf15c,1,credit_card,5,321.58
2060,684f63e89a82f437747c1cd45a099f4d,1,credit_card,3,351.73
2061,68553e9e7b2c06807226ff348142d3ba,1,credit_card,3,137.17
2062,686541986ecfb7d9296eb67719973bf0,1,credit_card,1,39.99
2063,686e2fc048d3d4677583ebad2a721b6a,1,credit_card,1,43
2064,68723accfe0d19555872abfbf08ed7d4,1,credit_card,10,283.33
2065,688052146432ef8253587b930b01a06d,1,credit_card,3,346.09
2066,68873cf91053cd11e6b49a766db5af1a,1,boleto,1,91.66
2067,689624d719c9fffa2c4ff8f71da712e4,1,credit_card,2,91.19
2068,689e8820798347950a2649f71c734bd0,1,credit_card,6,189.98
2069,68a001baa8dbd45ba5096b470f57a498,1,credit_card,3,59.1
2070,68c3f2fc647e6d809af24b6ccbe84388,1,credit_card,6,65.84
2071,68c3f2fc647e6d809af24b6ccbe84388,2,voucher,1,84.48
2072,68e26c32708fa02057ea7c255d288929,2,voucher,1,60.91
2073,68e26c32708fa02057ea7c255d288929,1,credit_card,1,20.72
2074,68e48e68da1f50f7c5838ea75e3a20dd,1,credit_card,3,392.6
2075,68f0f840a681f5c203a817cdb263b739,1,boleto,1,123.36
2076,68fac48a2dd22ab289df2ce0a499dcab,1,boleto,1,73.34
2077,690199d6a2c51ff57c6b392d7680cbfd,1,credit_card,3,73.25
2078,691688405bcee3ff9023639514498962,1,credit_card,1,356.53
2079,692bd5c2be36c7274148d55f3ab22edc,1,credit_card,5,63.82
2080,6933367fed43572e9c92d801392b1e65,1,boleto,1,178.5
2081,693868f7e2e4ec2b5d0f1f35daee6917,1,credit_card,6,65
2082,6942b8da583c2f9957e990d028607019,1,boleto,1,69.12
2083,6942e86d33b375b95195dda92c2f603d,1,credit_card,1,48.23
2084,694630e7a7713c116a9b7f0ba3377382,1,boleto,1,121.68
2085,69480e1078841dadad7c1daa54407ad6,1,boleto,1,74.97
2086,6948d508c3ef371871d70a9ba491c336,1,credit_card,1,210.11
2087,694c92324234f0d098a8766d1afa8449,1,credit_card,1,91.66
2088,6958c1e09a9e49c2071dbb679d577422,1,credit_card,1,60
2089,695e141b92a0f2bc8a7bff7d621692ed,1,boleto,1,34.22
2090,696e3f4fca4491245f7b9425055cda4d,1,voucher,1,42
2091,697a3f72fadd1e5af4740ab0fccd99ed,1,credit_card,2,140.23
2092,69877d0aa8f3f125ac5dbdc5215dbbd4,1,credit_card,3,155.98
2093,698c42d4d45a628919b9b38241aebf4a,1,credit_card,5,418.92
2094,699b7692e65138e6874b4c6f42202974,1,credit_card,1,71.17
2095,69a236fbbc4a603ebfa4468a3bdcb140,1,boleto,1,33.77
2096,69a2a91fc2f5cf8fd09cf5e9ed2b56ff,1,credit_card,7,73.48
2097,69aea24ee3243d0535ea6e03789bb5fc,1,credit_card,5,85.55
2098,69b4682d3ab5ef1f14a8e9e74638f87e,1,boleto,1,226.14
2099,69b5f9421e21822b212fa48bf807b811,1,credit_card,1,59.44
2100,69bfec47c3230907ad9552f2f1e0c690,1,boleto,1,41.5
2101,69cfe2f137c308ad6f6d0896ad8189d2,1,boleto,1,125.12
2102,69d4b792fad7f4acff2e38e426f5e3ea,1,credit_card,10,594.69
2103,69d7b0fd0e1539d95821f334b42cdfe7,1,credit_card,1,50.93
2104,6a0a8bfbbe700284feb0845d95e0867f,1,credit_card,5,101.74
2105,6a1dff28da32815c94da401e19d2a7f8,1,credit_card,1,40.96
2106,6a233c2059af7138039e43722cde5874,1,debit_card,1,33.37
2107,6a276c227b7bb9659f04c271e30d381d,1,credit_card,2,197.41
2108,6a2e09d7d2755c778b119d0b74d4d431,1,credit_card,2,121.49
2109,6a3cdd7762dfe7bfa407496303097855,1,credit_card,1,157.91
2110,6a4b06a2b62d1f2c69cf1f7a4eae074a,1,credit_card,1,46.85
2111,6a4d41fb9165f032ec025794db381fa7,1,credit_card,2,137.08
2112,6a5f34bb72296c7b4f4a68b6d742d390,1,credit_card,6,64.96
2113,6a6c7d523fd59eb5bbefc007331af717,1,credit_card,1,40.48
2114,6a6c7d523fd59eb5bbefc007331af717,2,voucher,1,136.13
2115,6a73304fb8e96ad11c29d29a1ca00487,1,boleto,1,45.09
2116,6a7e99c1218ca32aefdff408295eb467,1,credit_card,3,166.71
2117,6a828279d73f18174dd3b9c653d5213d,1,credit_card,2,27.25
2118,6a83e5c040d9fc9d14c1035925ecee1f,1,credit_card,1,109.72
2119,6abaa1126b7b6ae01eb168ec3da96dac,1,credit_card,1,67.44
2120,6abaad69b8b349c3a529b4b91ce18e46,1,credit_card,4,57
2121,6ac882284d5fcde113962e178ba0edbb,1,boleto,1,48.6
2122,6af5d730993da615e313627e0ac37f87,1,credit_card,2,138.95
2123,6b1524b569b3782bcdd845635117ef81,1,credit_card,5,149.26
2124,6b36830dcd8e168800764cf5077796bf,1,credit_card,2,33.09
2125,6b3c0956c89312e2c54f8d1366ecea9a,1,credit_card,2,44.3
2126,6b4063646aa51aca70fd0c745ded2155,1,credit_card,3,33.77
2127,6b57b46391a662adacf6841b5da8d084,1,credit_card,1,313.99
2128,6b63a86619f7d34ada48e141f2b568f1,1,credit_card,7,72.05
2129,6b63e99cee8db08f10bb8f41c56f42c6,1,boleto,1,58.09
2130,6b654c2dc2e7c610cb22c325fb723057,1,credit_card,4,46.87
2131,6b6634917b74d4db4d32cf09754c061d,1,credit_card,3,193.84
2132,6b67ec6cfd19c0a30f91afb6bd431e8f,1,credit_card,7,364.5
2133,6b7c5703bdc03335b37020877a06625e,1,credit_card,1,79.2
2134,6b82527b954e1c022661d8827cd5ff2f,1,credit_card,1,47.91
2135,6b82f79b806b4374a7b1315d1881d1ba,1,credit_card,10,153.39
2136,6b860b35691d486e45dc98e3514ec5f6,1,boleto,1,574.36
2137,6b8d21bbe1e219c7b5039f232ca30e46,1,boleto,1,71.64
2138,6b8dc65729f47b72edbe497fdc431c87,1,credit_card,3,67.43
2139,6b998c66969da91aea4b8ce0173a5bdd,1,credit_card,5,115.15
2140,6b9ac2a31d647731d9523ae035f17dbc,1,credit_card,2,139.03
2141,6b9b73174454a8a1b0a255b448f5e5bb,1,credit_card,4,92.3
2142,6b9e63bef69dd3bfae0ca6dcea8deed6,1,boleto,1,124.25
2143,6ba4f2aae2d3d15f3281258017b4552b,1,boleto,1,112.42
2144,6ba74355a0bd6d93ae590f6d510958b8,1,credit_card,1,62.93
2145,6bb1e842418aac0c9c820afd3bb63a2d,1,credit_card,3,32.69
2146,6bb7ab367d79166d73368ecfbef88dd8,1,credit_card,1,36.84
2147,6bbf71e04f4d0e748315be02506a1b63,1,credit_card,1,31.38
2148,6bd15a70199a7500ae1bcb5b7bcccd7c,1,credit_card,1,54
2149,6be749c0e984143242faa174d084889f,1,credit_card,1,223.54
2150,6bed34f9ca7da44775aa6a7c00ccbc4f,1,credit_card,2,84.42
2151,6bf889c14abae234b970354de7914c61,1,credit_card,1,61.44
2152,6bfa92d3952f762df12752e4937cd63e,1,credit_card,1,120.31
2153,6c12feac9a308e1382d9b19cca7f20b2,1,credit_card,4,220.97
2154,6c15ee8450a1710e7495723be99f4030,1,credit_card,2,137.4
2155,6c1d10d32b895709c06d162678e6bac6,1,credit_card,1,76.79
2156,6c2953724cd30669e1b904e179a2346f,1,credit_card,1,66.78
2157,6c2c28420cb6865ced69f6c260c27c24,1,debit_card,1,25.87
2158,6c30510910f5b4d215704b3b2b091161,1,credit_card,3,118.9
2159,6c3135486d8821b2877a0f8d92095a6d,1,boleto,1,36.77
2160,6c5222e0550b757a63908aa2f0cacf95,1,credit_card,8,163.22
2161,6c5727658a49990433c383e058dd39e4,1,credit_card,3,772.51
2162,6c601e45c13b22fa58a1e290b4b14d8f,1,voucher,1,25
2163,6c601e45c13b22fa58a1e290b4b14d8f,2,voucher,1,19.1
2164,6c636e8cee90bf0aac0ec71c90f873e3,1,credit_card,1,73.13
2165,6c6971df6cfa20527e3e3d32aded78b1,1,credit_card,1,36.85
2166,6c86cd28bc4a6ac0313b8d3e03131e9f,1,credit_card,3,135.59
2167,6c8accd4cab9d1cccad9d791492d53b2,1,boleto,1,94.54
2168,6cadbcdea4da5368c7a801ce027f23f1,1,credit_card,2,22.76
2169,6cadbcdea4da5368c7a801ce027f23f1,2,voucher,1,109.83
2170,6cadbcdea4da5368c7a801ce027f23f1,3,voucher,1,65.9
2171,6caff58e656c5b6c5769918fd09707c2,1,credit_card,1,23.77
2172,6cb134bb285a64b0425d1fdaa00d4214,1,credit_card,1,2031.09
2173,6cc4eb51469dec50a6130fe1cd07b7f9,1,credit_card,6,139.17
2174,6ccac061be472c84db514aca9acd26e0,1,credit_card,2,21.43
2175,6cd474b81add3c3d62536cab3e34aa23,1,credit_card,2,180.32
2176,6d02a007afc7698b7dd60ffb07514d1c,1,credit_card,10,207.9
2177,6d1f5da238306b0008063ff2f93feac9,1,credit_card,8,211.75
2178,6d231a099f98f5a590ad78db56ae82f1,1,credit_card,1,42.27
2179,6d25592267349b322799e2beb687871e,1,boleto,1,201.82
2180,6d3973dc513ec7f3894ef3d39afe52a2,1,boleto,1,85.46
2181,6d46f8b7f485ad93146f9880682d4eb2,1,credit_card,4,62.08
2182,6d5f62b312ef08610aa99b1a365ec10b,1,credit_card,5,72.18
2183,6d60cc495dfb5a5851f56f188c4e4059,1,credit_card,1,35.86
2184,6d646ecd1e4497544257783077e9ce14,1,credit_card,8,81.69
2185,6d6dab0b5b471af95c0b7a114b5242f4,1,debit_card,1,32.38
2186,6d710101fb9f067dd5385ea1b6021946,1,credit_card,2,22.78
2187,6d785f644bb980fb780ae00dcac90210,1,credit_card,1,166.2
2188,6d7de866a140b19d09e825b2a4e944c7,1,credit_card,1,139.8
2189,6da34f9b88619e4ba847c49363dfb425,1,credit_card,1,116.36
2190,6da61def5ee2d55fc6b9dfbc43efca0b,1,boleto,1,65.03
2191,6dab6db52d5bc33fff997ca478ef2f5c,1,boleto,1,86.79
2192,6db5e7f2c9cd83bcf07b97044be2c0df,1,credit_card,1,31.78
2193,6dc866fe5592428e07b710b6dd22a920,1,credit_card,3,159.1
2194,6de3383be650cfe96aed26171ad65c47,1,credit_card,5,355.77
2195,6e09e14cbfbf46215f17805edfb79aae,1,boleto,1,44.09
